Metabolite_name	RefMet_name	CRA002	CRA004	CRA008	CRA009	CRA010	CRA013	CRA014	CRA019	CRA022	CRA023	CRA026	CRA027	CRA033	CRA036	CRA001	CRA003	CRA005	CRA006	CRA007	CRA011	CRA012	CRA015	CRA016	CRA017	CRA018	CRA020	CRA021	CRA024	CRA025	CRA028	CRA029	CRA030	CRA031	CRA032	CRA034	CRA035	CRA037	CRC001	CRC003	CRC004	CRC005	CRC007	CRC008	CRC011	CRC012	CRC014	CRC015	CRC019	CRC023	CRC025	CRC026	CRC027	CRC031	CRC002	CRC006	CRC009	CRC010	CRC013	CRC016	CRC017	CRC018	CRC020	CRC021	CRC022	CRC024	CRC028	CRC029	CRC030	CRC032	CRC033	CRC034	CRC035	HC001	HC002	HC003	HC004	HC006	HC009	HC012	HC015	HC016	HC017	HC018	HC019	HC020	HC021	HC024	HC025	HC026	HC027	HC005	HC007	HC008	HC010	HC011	HC013	HC014	HC022	HC023	HC028	HC029	HC030
Indole-3-lactic acid	Indole-3-lactic acid	10404000	32510000	5007500	13243000	11462000	4758300	5359700	2828800	3938600	11706000	2682600	17944000	9587400	11098000	22906000	4567200	4640800	11017000	7724100	6122400	15163000	9086000	17309000	7657000	6322200	11072000	5733500	10328000	2522700	11838000	7928200	32271000	10385000	26416000	9399000	15049000	13216000	22572000	18150000	23514000	25067000	19214000	18478000	13542000	15007000	27375000	12595000	23891000	34388000	10760000	13920000	13541000	9749000	17503000	20573000	16928000	18333000	24477000	15184000	17057000	20030000	30729000	28483000	20019000	13656000	9728900	10356000	14055000	15314000	10252000	4678500	18173000	18768000	22632000	19816000	21919000	19908000	38608000	27550000	53526000	34972000	30904000	52801000	13891000	51816000	17165000	19540000	27746000	41000000	18684000	37051000	22122000	34709000	28563000	23125000	30225000	46694000	52476000	20312000	39357000	14230000	11462000
Indoleacetaldehyde	Indoleacetaldehyde	10518000	4911100	3176900	4951900	5091400	4244200	4355600	6159400	6761500	9123100	8547800	6879400	7355400	7879700	2149300	9255200	11049000	10572000	8115200	11031000	6849200	7504300	5488600	751270	6362400	6702300	9470900	13450000	3539300	4662700	4773600	6078100	11173000	2638800	6560300	8453900	5543200	7526500	8644700	8229000	5679800	6261100	2749100	2847300	12824000	4153200	4881900	3610000	4197200	2876000	4556500	2520800	6156700	3904800	4074100	4699500	6222600	6112800	4825600	2985300	3931900	4537100	4050800	5101500	8166200	6438500	7578900	4241400	10947000	4091800	3728100	3596500	3023700	3248300	5253200	3999800	2592200	3295200	3782000	3799100	3090400	5802700	4296700	3408300	1635500	4539300	3880100	2837700	9161100	4187700	3678200	3214500	2084200	2725700	2783200	10586000	1750900	10399000	4936500	3188300	3278000	4509300
Indoleacrylic acid	Indoleacrylic acid	81181	464220	120170	77289	23868	307090	6446.2000	75136	66155	7273.8000	33294	12394	6722	140260	51310	2590.5000	60743	289940	431070	59847	371010	84470	191400	11980	8073.6000	35312	100380	79137	4643.8000	225960	107070	32478	80663	76665	266880	38083	89869	515220	4545800	620090	347370	368920	404190	613650	406450	286520	820280	476340	254440	49931	557060	268580	507840	95864	277330	220330	87299	1192600	125370	1668600	506660	9021.7000	204080	338230	172070	136090	241840	1083400	353410	33471	207340	209120	338650	89955	549560	12975	876390	943740	466780	9237.7000	1300700	66358	246510	38805	174030	15641	338710	428090	60602	302170	62712	291700	154500	245460	2287800	403200	90642	4393.6000	293850	405960	521820	109290
Isethionic acid	2-Hydroxyethanesulfonate	9127900	6176600	6924600	1669600	5021000	12934000	153640000	11754000	6770700	58805000	10526000	23793000	5113200	9562000	30359000	5423700	7039900	2339000	4393300	15111000	107950000	4668500	7195200	769890	61655000	43058000	8910100	57369000	1432000	2646400	63812000	61308000	16619000	33928000	6544600	7399100	73211000	12186000	61798000	130120000	3430100	8290300	1432900	100310000	15256000	107220000	1317200	5205000	9407000	95982000	219120000	2611600	153760000	4198000	22040000	495280000	50374000	25860000	11332000	1789300	10218000	52686000	8290300	6776600	12885000	2613800	2694600	170600000	2017400	11406000	2484900	5847700	27646000	6523200	57327000	11327000	7690000	157980000	8364500	30584000	3628500	5417200	98820000	2971400	11048000	52729000	2953500	3040100	586690000	53868000	6924200	7303000	7128300	6671100	23131000	18673000	3542200	56484000	5780000	2110400000	10065000	5929900
Isobutyric acid	Isobutyric acid	269550	106690	104300	389310	44390	211750	202400	47612	74408	107900	19475	22444	114510	111460	118350	199480	107500	110140	111910	34541	200950	164290	25281	27315	10632	75692	78601	170090	7577.7000	30002	114910	162120	51222	100220	306270	146130	118870	41297	98838	149660	509600	185540	152000	92376	98712	109440	122290	204180	158220	68724	170710	211030	186850	231110	168610	59506	116430	94478	254170	176300	281960	34362	73855	168880	94812	126440	136070	144950	85842	128440	96913	190990	207140	134520	199040	196120	199470	100460	224320	128180	164230	124880	76564	137610	169620	19534	59606	222370	210280	318940	149320	344140	218980	156730	223990	284590	265260	136010	197620	118310	399850	363130
Isochodeoxycholic acid	3beta,7alpha-Dihydroxy-5beta-cholanoic acid	981450	2632300	658890	1726100	3263200	1603000	429960	1866900	88133	1105300	4547400	293350	2197600	1505300	3678100	1725200	1642700	984850	3092500	1350900	940010	2776200	4367200	38607	2753900	757000	1752600	5260500	26128	651880	5729600	1965600	654890	431980	1605600	1640400	494130	32753	1052700	382840	143850	512520	486750	548700	1323500	866760	947540	170970	1238900	120080	2057700	624920	1784500	422830	1376400	48633	155770	45434	202660	1310500	2034500	47780	2412800	99283	233800	1035300	789880	609690	959020	196970	37830	1694900	648910	2352900	1758400	2304600	2331300	904330	1082200	3509400	638740	471220	1421500	1262500	1347600	183710	4702100	109930	1596200	866840	3016400	1674500	1253300	1962700	907700	2867200	1837000	309520	1597600	553470	251820	2064400
Isocitric acid	Isocitric acid	6293300	1717400	869940	1942400	864500	371030	825000	1324000	457180	2350100	2264200	2476200	1416800	4665000	1622800	543550	466330	4649500	1290100	1401700	978820	920880	6781400	171590	4005300	1800300	1045500	548050	297310	2087700	1008400	3124700	1421100	3356500	2473300	1563300	2326800	310360	703100	409870	882920	609360	2985800	2219600	300560	1396100	109840	598450	573780	775190	843930	305050	401930	442100	1774400	325130	1000600	530480	1072300	881830	1752000	425290	995100	2048400	597180	1135300	719250	501900	4210500	241410	321160	288030	732110	2698600	228810	545990	345430	665670	1414200	1015400	440990	4423600	3761500	921630	1024000	504420	3038400	1689200	5326900	791850	790300	738350	741120	716020	2072000	752100	611450	778940	985250	1567900	1609100	1557300
isolithocholic acid	Isolithocholic acid	787470	4850700	69488000	115180000	42331000	66936000	34402000	27188	207380	18337000	115690	223980	358140	28411000	2727800	108990000	152800000	20387000	16971000	48478000	73101000	118260000	4389600	563790	96719	87769	61473000	245540	101410	18049000	642200	9328800	50158	26941000	162790000	550460	120820	461360	30994000	34799000	11834000	14104000	15889000	29460	22608000	2370300	58405000	16691000	40640000	276740	35267000	6754900	100460000	38856000	13437000	1777200	30126	1292500	1123200	53088000	65728000	175240	135370000	13604000	3448600	103380000	23188000	31835000	15648000	25076000	2302800	97079000	33815000	137430000	10323000	118740000	22959000	37865000	33679000	144710	65866000	32554000	287860	35532000	30768000	140950	61861	15734000	14457000	14702000	68082000	85971000	55866000	45888000	110820000	22850000	124160000	128750	84751000	43369000	10095000	57759000
Isolithocholic acid	Isolithocholic acid	10305000	15458000	164270000	361630000	107930000	428090000	164700000	961180	1200100	24465000	3125100	6386000	4432700	154910000	6628400	437110000	486670000	187850000	121720000	103700000	127830000	399350000	33797000	24632000	240780	753620	362120000	1351600	5189800	41514000	15769000	28561000	106700	167380000	522450000	3611600	1639300	3154500	177740000	93776000	72732000	214410000	71982000	134450	23460000	7415600	392640000	149160000	291900000	5471800	191030000	82924000	248170000	242920000	166460000	4361400	394570	2381600	8997700	357960000	157250000	4493200	225030000	87649000	8844500	506500000	56855000	209430000	145730000	11751000	63151000	393390000	105740000	380420000	14022000	425130000	155030000	100310000	177820000	1653200	153070000	175220000	4308100	106780000	83620000	949720	279550	119300000	13792000	76994000	372270000	279010000	244220000	252570000	165900000	64964000	371900000	380860	273480000	219190000	36554000	146280000
Isomaltotriose		28200	138760	186470	54925	80004	116620	295550	16131	5482.1000	764510	12859	210560	112960	40014	415050	25739	18054	11261	21739	11546	225520	85733	20622	19168	8272.9000	47588	60454	126940	30766	30019	37625	105250	39530	86346	72233	345330	91979	105870	6552	12552	38755	29596	15720	2675600	80234	618170	15128	27256	31030	350680	67873	97496	283370	24205	86011	60195	21444	191050	24942	49639	237860	67488	91699	21823	24436	64703	12509	138450	24194	197100	8117.3000	63048	51566	52180	441480	92527	443650	316750	217990	138210	73958	303970	192010	504030	67795	95402	50428	166390	32356	212160	229920	37849	73237	68400	260020	261710	70619	405860	116460	237730	531070	78441
L-2-amino-6-oximelic acid		2443800	1129300	8770600	5193500	1054400	4584600	4287600	1285000	5110400	909340	566580	3653700	2223000	4889300	8438400	15134000	11930000	9860500	3217300	8297700	1233600	5233500	19857000	6832100	3358400	5688200	14783000	1387500	6242800	4996800	1920900	3460400	6425800	3427200	8363000	3678000	1510500	298650	7002500	1571800	11530000	12729000	13014000	4320100	7339100	1421700	2636400	21621000	11018000	631550	3871900	1623900	5643600	7365100	879750	2034300	1442100	2929600	866620	25482000	4718000	9417500	2532800	35098000	3295800	9937300	1203600	2846200	10691000	649550	5424600	5371600	5536600	8957100	1299400	11699000	3438900	3706900	3343300	3691600	8332900	11741000	4080700	12665000	3712800	4414900	3853000	14187000	4508400	2945700	4870700	8634300	391940	6752700	7968400	2700700	5864600	1635400	11893000	6580600	3700300	832620
L-Ascorbate	Vitamin C	771160	618670	634770	665850	613540	615600	686590	688230	672720	681000	751420	729440	618550	681330	729870	838590	792290	800260	660250	610570	626780	728490	706860	736600	745300	652810	657390	627750	668580	830010	671430	685150	632370	712430	606780	641720	712650	845180	732700	661440	586720	673690	700800	704970	670040	643720	640190	623860	675270	694930	750020	765090	653580	729950	631320	698830	725500	627810	1058300	615500	661340	708250	659350	725590	630780	689650	715080	745300	704740	773620	506370	685770	668190	603570	630810	647300	645350	613320	788990	654780	749770	734940	676690	718410	826930	676030	608750	739140	727820	698830	622620	714810	722410	747470	684200	768960	740390	733150	684800	711560	674530	689860
L-Erythrulose	Erythrulose	24819	345170	271570	85433	40447	31239	472130	41372	136450	226310	21838	275690	313850	46996	69191	40980	37128	17859	76010	70979	402720	112020	77167	11243	38566	152150	23686	308860	29239	68642	118740	130540	274430	94553	48737	99358	549200	9582.1000	29643	8002.4000	27121	41207	4794.7000	196010	26030	357620	4388.1000	28545	26216	93014	15928	59437	90460	42090	3021.3000	48765	31960	120900	7008.6000	19547	48558	88565	47731	57088	21078	54440	102110	27066	16836	144290	10933	14079	22418	20682	24936	11448	15230	25487	91719	89200	20482	15225	183680	360160	21566	81128	25348	51529	40865	270970	67482	17789	20723	8219.7000	45373	224120	18138	1830100	20946	465520	277330	40175
Leu-Tyr	Leu-Tyr	4403600	3463500	977700	4086600	1295900	782370	1825100	2347700	275010	5765400	3015300	765200	3677700	2350200	1284500	1305600	3563400	3011400	1278300	5511300	1969300	1843800	4892500	128110	4323800	1622200	3105300	2353300	154230	216860	5880700	6086400	6255800	1264900	2962800	17659000	2266300	303140	732590	4459300	736060	399430	221780	3372500	690230	5329000	628950	388950	222670	595860	320190	2153900	597850	465630	9412600	426780	1078600	1315000	483420	575360	2118600	554980	416720	429860	2887300	2084400	1242700	1149700	3773800	8441400	117540	543950	784320	627310	1806300	587140	1687400	1199100	753660	2994700	2901400	1068300	1391000	1255400	1887200	7461100	1553900	335630	997690	4534700	822910	1417400	1694300	714370	755330	8876500	657710	174560	2212400	671520	1634900	14365000
Leu-Val	Leu-Val	10486000	20457000	3246900	26003000	7525500	3452100	4498800	6173600	1119600	37099000	17268000	4485700	15930000	11193000	12795000	26151000	7427400	10797000	5251100	13419000	4640000	20047000	8538400	628970	7085100	5800800	7985400	6287600	1057300	4304400	14770000	16318000	38266000	12977000	8075800	35439000	17528000	4020100	10810000	31893000	8008300	1860100	1210300	20554000	6160100	44356000	6766200	4125000	3558500	2080500	2721700	22512000	8737700	7514400	48238000	1986100	32750000	8424600	7168400	16359000	60077000	2539600	4982800	1999300	57305000	14298000	17076000	8987900	11428000	12585000	7164400	2938100	7654000	3855100	4565300	4865000	6369800	6343400	3484700	28327000	15789000	4136100	11241000	4043300	15859000	10116000	5229000	1704500	2748500	18034000	4700500	20212000	42789000	3277300	3609200	24137000	6258000	952830	23893000	2671300	5059700	43169000
L-Glutamic Acid	Glutamic acid	149880000	50444000	93486000	91275000	28992000	41644000	56222000	42922000	116830000	15839000	2444700	149450000	118110000	111060000	72597000	210100000	275600000	32797000	83280000	235280000	54763000	122040000	85264000	8961600	36420000	123190000	265080000	30431000	15226000	15789000	40502000	166140000	12032000	39784000	127440000	15001000	37900000	19490000	59649000	34424000	151310000	97223000	21672000	532180	107970000	23137000	12625000	193990000	208450000	3787500	78358000	53368000	141970000	141090000	7317600	20885000	34445000	76408000	16945000	273090000	94655000	360360000	75177000	191640000	38313000	82933000	18546000	53336000	33097000	18806000	92268000	69613000	77992000	227360000	3925300	188740000	43653000	73575000	97008000	20098000	57638000	196600000	128330000	54315000	41672000	28848000	78045000	194410000	29188000	29554000	144540000	157280000	9418300	81087000	116770000	33121000	90165000	13631000	163240000	164340000	13178000	9003500
L-Gulose		854530	2032700	5320200	3206300	1641700	1451600	3210600	792940	517300	14215000	818670	8935900	3394000	1174000	7276400	868830	1692700	518830	963670	619580	6250000	4000500	1134300	428760	348130	3750800	2400500	9725900	677150	2213800	2196200	2359900	3543700	2797400	1261100	9370900	4491600	3285800	226410	634500	1361800	1722500	324300	5453800	1805200	9124900	724550	2925400	2034000	1518500	1662700	1550900	3078400	456360	1469600	767130	2490800	16578000	607030	2017900	3121900	3230200	6870300	738280	2553300	409880	650880	723450	641230	4697400	354340	2022900	3766500	1655700	5144900	2060200	4001100	10665000	2814500	6432400	1839600	1620800	8662900	3754100	1473100	3649400	2136300	2307100	2049100	3921300	8099600	1666500	2444300	4305100	6192800	6781000	3210500	14415000	1334300	3559800	3350600	3777300
L-Iditol	L-Iditol	310150	100570	121560	148160	46837	191400	61853	1249500	28456	11831000	24789	2477100	1099600	116220	48206	141820	1252000	6323.8000	92197	757930	1499900	95060	257020	7791.2000	15739	35416	755260	151500	8592.1000	17190	30240	448090	51236	21361	79173	730510	25130	1280800	42730	6817.3000	29919	190570	18156	41896	250730	93930	1466.1000	142390	504270	55872	28980	37362	41477	85208	6449.5000	41615	8786.7000	2581800	50475	299570	140080	92287	152640	106280	120500	98169	27283	8330.5000	6830.2000	70511	38272	405950	51168	302480	148370	254870	150950	172730	200210	101600	106870	59030	354050	267820	120700	1315100	6929.7000	167460	28338	176320	65676	39753	137400	80326	295450	68823	56415	240760	5665.5000	11955	147280	120000
LipoxinA4	Lipoxin A4	7249.9000	6530.5000	12749	7254.8000	9171	8056.7000	11307	2985.5000	6324	15615	10799	7276.1000	6270.2000	8085.4000	17529	9275.4000	9031.3000	4820	5668.1000	8127.5000	6702.8000	6598.3000	5564.7000	1838.8000	3373.3000	10134	3113.5000	6129	3886.1000	7765.4000	6672.7000	5452.3000	5022.6000	16694	7677.7000	26435	5790.8000	4392.9000	5799.8000	4787	5417.2000	11559	8390	10479	12056	28532	4306.1000	8954.7000	16137	5793.8000	7328.3000	3876	13220	6088.7000	2341.7000	8433.2000	5348	6402.3000	6618.4000	6792.8000	9875.4000	9052.1000	7687.5000	3527.9000	6962.4000	8099	2402.1000	5463.2000	4748.4000	9967.3000	2186.4000	4711.9000	25478	17567	63717	15335	14947	13236	16005	77988	19551	11903	25512	5819.1000	8348.9000	4502.8000	33839	9746.6000	9075.6000	24886	17975	10129	12352	23964	11055	38945	14193	18238	20975	17770	9567.7000	4853.8000
L-Isoleucine	Isoleucine	331310000	111550000	23489000	203870000	117220000	86698000	45452000	98976000	121940000	227340000	130040000	221690000	215200000	181730000	65362000	248490000	330620000	349880000	202970000	274580000	105730000	176080000	226700000	4751900	122880000	100880000	247020000	184620000	19462000	31398000	245330000	222880000	150790000	60833000	163940000	191930000	78047000	116870000	166560000	168970000	171150000	125830000	57882000	32055000	268270000	93000000	62529000	128820000	186940000	34969000	109050000	166310000	193900000	155180000	83915000	82222000	136980000	51524000	88217000	166970000	199990000	503000000	286460000	104990000	152080000	268160000	98863000	115090000	332580000	45148000	56266000	77728000	52667000	236020000	144040000	170420000	66266000	68558000	102690000	35287000	91419000	172770000	216470000	45209000	35920000	19530000	87314000	111680000	175690000	56007000	130060000	109310000	93191000	83994000	150290000	157480000	76528000	39516000	148780000	186600000	48948000	149900000
Lithocholic acid	Lithocholic acid	3416800	588300	5295600	45148000	3311900	167720000	3926800	203210	3352200	1162600	417130	2684200	151630	1494100	373390	55183000	27202000	1938300	4032100	5385700	7156900	9071700	1102300	2217600	398610	678820	4844300	477620	1073000	1356100	1436500	7926500	516090	2931400	61233000	688980	985730	502360	28125000	1804500	48684000	28486000	19964000	324570	283580	557590	128710000	57588000	58876000	803600	6040000	1369500	24621000	69444000	30499000	1128100	364400	88568	122850	33343000	10218000	518660	3224400	43770000	759630	171940000	1231800	5317400	1688300	467420	11764000	15112000	37286000	103580000	995630	173950000	5266900	3147300	14921000	293750	15433000	3902600	814060	2769700	4713600	617960	1335300	72892000	222510	2403800	22994000	74237000	29805000	34723000	29986000	2865000	50201000	338380	94294000	8838800	692050	2893700
lithocholic acid-3-sulfate	Lithocholic acid sulfate	11625000	21465000	161890000	40521000	88005000	12753000	68317000	5386700	3581700	218830000	31875000	24844000	8090500	26563000	16233000	34424000	68903000	35844000	31228000	74596000	5142900	31257000	18577000	1306800	3637000	24324000	52251000	23614000	457190	43210000	33051000	7591100	24200000	16243000	47615000	30683000	18115000	2021000	1667200	3298600	6429900	7084700	1446200	2600400	32444000	88196000	2194400	19204000	4620800	830670	3168900	4741900	13537000	8580200	15979000	5789700	14706000	3085800	1254600	6970600	32004000	5465300	123420000	4384500	55170000	8488900	77560000	7862300	37047000	168210000	4993800	20750000	10183000	7029200	78257000	11449000	20016000	10221000	25122000	11376000	32290000	3630700	8522000	10060000	88376000	28132000	10861000	9441900	32720000	11850000	20999000	5745100	18784000	6987200	14855000	31141000	8107400	15657000	17923000	3866700	5858200	39276000
