Metabolite_name	RefMet_name	CRA002	CRA004	CRA008	CRA009	CRA010	CRA013	CRA014	CRA019	CRA022	CRA023	CRA026	CRA027	CRA033	CRA036	CRA001	CRA003	CRA005	CRA006	CRA007	CRA011	CRA012	CRA015	CRA016	CRA017	CRA018	CRA020	CRA021	CRA024	CRA025	CRA028	CRA029	CRA030	CRA031	CRA032	CRA034	CRA035	CRA037	CRC001	CRC003	CRC004	CRC005	CRC007	CRC008	CRC011	CRC012	CRC014	CRC015	CRC019	CRC023	CRC025	CRC026	CRC027	CRC031	CRC002	CRC006	CRC009	CRC010	CRC013	CRC016	CRC017	CRC018	CRC020	CRC021	CRC022	CRC024	CRC028	CRC029	CRC030	CRC032	CRC033	CRC034	CRC035	HC001	HC002	HC003	HC004	HC006	HC009	HC012	HC015	HC016	HC017	HC018	HC019	HC020	HC021	HC024	HC025	HC026	HC027	HC005	HC007	HC008	HC010	HC011	HC013	HC014	HC022	HC023	HC028	HC029	HC030
2-Aminopurine	2-Aminopurine	12456000	1334100	2156300	2451100	1387100	2974800	2039500	828470	1709100	4302800	3627200	8994400	2639400	3530300	3317800	6618800	2763300	440200	4585400	1755200	1378700	2325200	2237200	1012600	5637100	2169500	9758200	728350	1081500	1567000	3026700	4396500	3083500	697580	7279900	4004800	1472900	342750	8229300	3604600	6416400	3099600	5488700	955960	1866900	2339400	3845900	3229600	2215600	496910	2689700	2082400	1674800	2927400	34538000	1796100	1163000	148640	410560	3371600	1971400	406390	1391100	4533400	1292800	13599000	3297600	2456200	488070	6453900	2269100	1611500	2202600	1840500	571640	3042500	7444500	4103500	695590	711950	6868200	2999000	2682400	482960	1456800	2462800	885100	3561400	533620	2010600	1564000	6152900	4135200	3652300	3454400	2064400	4280400	994560	4480100	1589700	4923800	7158700
2^-Deoxyadenosine	Deoxyadenosine	448300000	16217000	36046000	111030000	35973000	62823000	50162000	14336000	43554000	12108000	110430000	204290000	90652000	90361000	72476000	230580000	57833000	38629000	64508000	47830000	58678000	70272000	27099000	2361000	149430000	74705000	243290000	21648000	6117600	6230600	69494000	131620000	23995000	15949000	164440000	45880000	26203000	16548000	283720000	101960000	232900000	84081000	163790000	9585500	74098000	46267000	97505000	73492000	85059000	7917800	87267000	31108000	52660000	76424000	980350000	70371000	55457000	4614800	6148000	74884000	131890000	2999800	22496000	121010000	49874000	470710000	124570000	59356000	40963000	215450000	210720000	38142000	62320000	33969000	11641000	72442000	239880000	131490000	10618000	20758000	259160000	106980000	86692000	8097200	35278000	75181000	27597000	74139000	18422000	57149000	43760000	217290000	98583000	130600000	93783000	20912000	108230000	25094000	141820000	37726000	91127000	297300000
2^-Deoxyinosine-5^-monophosphate	dIMP	17389000	23902000	15051000	25426000	31747000	11979000	9501700	2461500	56499000	23989000	162080	5248900	12248000	2984500	1653600	5856900	1617000	1573300	12028000	5881300	20038000	43224000	10130000	12838000	1489700	47594000	1104900	1165500	19090000	59150000	1188700	6627200	9776800	19341000	6883900	1036900	31000000	4384	46515	83981	49914000	1067200	7607700	2158700	176880	2145500	21781	85419000	52362000	2237400	20721000	308170	2045200	16657000	24905	158170	1368400	2073100	43876000	65456000	5304800	7857200	15008000	32848000	817250	3933200	209710	10801000	1447100	3684300	2827100	17226000	4944300	85538000	477580	65551000	5375400	83226000	72351000	171410	9961100	95371000	7728600	11654000	10456000	1117000	6112400	77585000	2290500	768470	84247000	39596000	45771000	64458000	21871000	391990	23448000	18627000	94330000	24012000	3564400	47005000
2-Hydroxy-2-methylbutanenitrile	2-Hydroxy-2-methylbutanenitrile	409970000	210160000	150960000	236320000	212130000	10187000	30530000	252200000	105580000	183120000	72290000	157890000	181490000	202390000	33063000	22998000	45387000	132200000	320940000	25448000	80433000	183370000	198260000	2881800	4751900	223330000	245850000	149750000	936170	197040000	206770000	291090000	190030000	139710000	245800000	49797000	247510000	14753000	150850000	42155000	81543000	5859700	9185200	9	238060000	7601100	41968000	6540200	22163000	12345000	20260000	220920000	137470000	17647000	5639500	73193000	5098100	6025400	1159400	9712900	1370400	79947000	275680000	1743600	106570000	104130000	172760000	21444000	125640000	103240000	6829200	13098000	26812000	12677000	103660000	47469000	81847000	76677000	54716000	128250	60410000	87992000	199320000	49868000	1306200	24109000	108460000	1314800	407440	6803000	7532300	30493000	14800000	27919000	37365000	71785000	40693000	3100200	3869200	184110000	33498000	109160000
2-Hydroxy-3-(4-hydroxyphenyl)propanoic acid	Hydroxyphenyllactic acid	9	425070	88797	9	9	9	333680	9	9	32673	9	97760	52378	1105000	734220	9	9	30255	9	9	9	110050	9	11700	9	9	86776	9	9	9	9	90688	9	9	9	9	9	9	9	5873.9000	9	9	9	9	9	613040	9	2034800	80889	9	573830	543310	687130	9	141750	96537	9	9	54249	2273900	199410	9	176980	9	9	9	28625	33201	9	111630	9	9	1206800	9	141860	9	163970	820750	821680	9	773870	20601	2188900	525740	612110	9	86007	265850	131620	375290	364160	514320	689000	43587	82846	253040	499040	21350	9	29087	963490	786540
2^-Hydroxy-5^-methylacetophenone		395720	182400	74453	149470	100870	106380	181680	65574	181000	187550	196400	86129	65002	111780	259080	71569	73960	398220	123020	68880	109660	289730	107410	66997	122070	84478	101780	233150	59654	67143	155920	186750	181430	110370	155700	170900	178250	216530	147430	304950	133160	57236	149730	66203	139510	106870	169010	129310	156060	120790	99655	138290	222100	109510	128080	304770	110820	119990	116980	198130	122880	169470	68697	159950	149750	509050	235130	85610	366500	168120	92999	97175	186730	158710	309270	217160	143190	212170	180560	103270	205500	257870	124870	123130	179940	104600	113200	116360	243260	147340	873280	332040	178850	190900	233330	97733	246830	149060	165500	265060	314370	1138300
2-Hydroxy-6-Aminopurine	2-Hydroxyadenine	797830	757740	18812	571180	142630	208890	112690	130910	305120	919260	527910	1327400	1615000	1269200	438790	496290	508970	132180	766050	744530	424260	692510	504640	7359.1000	357490	264330	883640	1649600	4523.9000	5303.5000	414750	1454800	1123500	432030	531420	957670	437360	443840	804570	466870	661840	417000	121630	101330	628050	482590	134030	810950	863910	82698	606490	918810	1048700	777650	332250	370540	477130	188680	116470	908970	1110800	4851800	451650	586400	639620	1493900	344810	364640	101900	94179	55878	475450	444860	1027600	521490	703080	528180	365740	741370	325870	654410	1081900	1268700	100390	153150	26105	374570	587350	889670	371720	848070	819270	628110	564370	1014800	687580	323200	121200	1162100	1438200	4675.4000	293920
(2-Hydroxyethyl)phosphonic acid	2-Hydroxyethylphosphonic acid	1264800	563270	193870	1375000	464930	402640	639020	185970	173660	816280	509680	1137500	1830900	487450	668460	3845900	852170	2787500	709460	640360	279240	726130	1114500	2574.2000	938600	262070	1468200	1552600	6454.5000	127950	1713200	6768900	1046100	1555000	991820	2603500	1289100	1216500	345480	5913100	877800	243290	125680	925000	1167600	5076000	910360	308940	377050	976080	367040	1102900	696240	434650	20308000	258680	1487300	4225600	1322000	824860	23093000	528510	180540	203160	6426900	1768000	772120	1689700	1529200	1779000	138640	231740	528820	688170	753320	827780	1244900	926990	1082300	6801400	2240400	446170	2154800	294210	792100	640850	498410	484930	1082600	5200800	806280	1318700	1714100	776400	1072700	4161000	587650	135090	2019300	976710	705980	2975600
2-Methoxy estrone	2-Methoxyestrone	184720	159480	75141	26843	592830	136670	57392	382080	6982.9000	320670	65950	141790	382570	164480	244760	2590300	674300	102260	195390	116230	27988	194840	176420	12753	31976	267200	451550	15213	9821.9000	197330	560840	120670	300670	69743	448240	16344	30021	20031	39365	125570	60179	324230	19680	41384	34108	188440	156030	71275	557750	27634	73480	101400	175780	60611	191440	6945.4000	50303	19952	28591	449120	47909	184350	72991	116000	698680	328220	61698	40197	67935	15164	86299	1043600	879950	360640	172770	72659	340960	286770	391060	382820	205490	165080	282150	246230	390320	119540	252770	236410	124790	334040	496310	1854300	1998700	345870	963230	796400	2158700	50478	175910	238000	76624	406650
2-Methyl-1-Pyrroline		4907000	2782800	1232100	2630300	4914100	1083200	489190	2548400	8045700	3520200	1873500	1412400	3173900	4935400	1652200	2301400	4272200	3276500	5383700	8757900	2255900	4927600	18495000	1260100	9577100	5390500	3185300	1780700	2674800	6740700	6532800	7367700	7463800	3284500	2362000	2615100	9108100	5104800	7259900	7238000	5578100	5843700	3039200	2713700	10048000	3347700	3056800	4444300	7814600	1772200	2784500	2278800	3332800	4551100	2013300	3571300	17096000	1792600	4954600	6595600	6156100	14622000	2318200	5291500	13272000	1985500	1872900	1203600	3255000	980840	2228400	1185600	1778500	6514600	963000	6023500	2527200	2229000	4301500	1501200	3462200	7015100	4912200	1294000	1889300	1859800	3878900	6083400	5711900	3223700	3561800	5117800	5030000	2582900	4051800	6338300	2999500	980470	5156900	4825300	1275800	2999400
2-Methylguanosine	2-Methylguanosine	1845600	970440	88167	227250	548960	138960	145560	637340	18120	976080	2158500	3248200	131520	3352800	2285500	2648600	6422100	162740	374600	1413100	834690	294480	859580	18128	720720	154640	2188000	120360	30905	265780	1104900	746670	4085400	224550	526390	458710	96380	1981300	248380	2923100	123990	174060	50685	518270	849990	4239400	411130	325700	100620	63645	125510	2436700	399670	201310	370510	66914	705360	155880	226530	579890	152020	80578	476410	919860	1372300	48717	803450	1129800	144510	3978400	233610	1323100	384290	147280	85027	55918	780220	1194200	125670	13958000	436040	130270	314110	91681	653850	6853700	230580	155130	316970	194030	204760	568250	525220	165620	64513	7389000	670640	20792	627820	141700	150860	801380
2-O-Methylcytosine	2-O-Methylcytosine	94364	84588	126040	165570	107170	94841	84922	112200	6868.4000	58294	79717	486360	240210	107810	93245	126250	126210	13933	121000	161170	46526	109240	93262	19145	86259	82188	325470	62946	16532	132550	249560	77579	151100	102160	198750	69584	84882	23634	21855	42803	123850	168850	31669	14869	80346	48547	55906	72061	61380	10966	142310	45229	62205	51832	87657	61073	17270	6762.1000	31104	181480	57333	7382.6000	62063	42501	149820	67142	80848	19860	29039	78390	7020.1000	141160	118110	115330	26637	75479	297650	70670	66275	23503	222330	124620	202220	63908	143880	39874	77723	110370	59326	66453	72986	291850	145970	260520	73919	54935	106630	16770	302760	92444	63112	265460
2^-O-methylguanosine	2'-O-Methylguanosine	1379700	2936400	813520	1413700	733280	3130900	752390	353940	2087700	8589500	1588700	2485300	773410	913660	2138600	3028900	1341100	1021000	1190300	1187400	344960	3570400	1261500	316960	1052700	974950	752880	1302500	251020	273160	720470	1614800	6139700	903510	776530	5465400	846350	1842500	6218000	4918600	4533500	9607900	4408100	296880	4377000	1314200	2241200	4918200	4312200	1875600	1965100	997690	2067700	2098800	592150	2353500	863050	180190	1378800	5736400	393620	766040	2881500	7997900	917350	2597900	366580	3095800	1019600	1028800	3173400	2034500	1914100	5470900	771490	5652900	1693000	1471600	1186400	1822100	1256000	1862400	1502300	239730	215460	282000	470110	4423100	2776700	3492000	3041300	5550400	2728000	1249000	2860900	9668200	2323900	771070	1413800	1292500	5428200	1406200
2-Pentyl-3-phenyl-2-propenal	2-Pentyl-3-phenyl-2-propenal	34514	62442	21183	43072	51438	56931	15787	38503	30359	59753	63843	56637	36711	76499	64422	40310	30785	39415	80111	33420	25561	39188	53439	63340	35251	66321	31491	46616	56472	66665	83650	78509	69269	56272	43433	41538	77144	38925	26802	66043	69729	71588	43593	31740	65434	72879	69936	23772	50990	37269	73713	74707	16351	65386	34119	42919	10940	118620	58701	69090	54338	45593	43370	65213	57164	42304	53043	38105	15793	61935	51299	50890	57342	17093	37788	91225	32876	42805	17727	25872	48860	39817	23572	16572	71814	58976	23537	25120	82288	94611	46434	39824	58318	89908	42098	48630	21840	62084	50784	37720	66918	19822
2-Phenylacetamide	2-Phenylacetamide	2696300	56491	9	1903400	158640	2195000	370350	191860	186860	204550	71731	225000	66311	148030	238610	889280	2758600	1217900	300010	379070	54120	248910	428090	74367	229090	95451	519260	123480	15266	303880	51589	464070	27965	67919	599080	132170	88443	28113	245320	341940	5200200	476900	848630	11149	316420	161070	1087000	274860	298400	50321	152950	188330	246140	771990	182950	74332	193850	25421	30921	286880	61390	84590	333480	317170	112200	4768700	166820	550540	1212200	34921	236570	155710	111370	390480	64246	960580	69513	68008	120140	55215	95534	125800	123040	129760	77106	39303	56114	316500	24682	39137	200230	203920	56269	135170	341190	36242	194990	79834	106650	252610	11399	193870
2-Phenylglycine	2-Phenylglycine	2544400	542080	5974.2000	74118	27101	28050	5152.7000	22687	18148	736450	1322600	984380	160590	2630700	1107900	785800	3064800	5089.5000	160830	176060	256940	117480	326390	1633.5000	2186800	61169	737590	108820	4001.7000	9	286920	395420	586260	70124	354220	252890	38448	901320	398260	715340	14537	172920	25955	73339	748390	1019000	326860	42883	103520	125510	43352	2564000	293810	46004	449430	76180	242380	54006	112700	97546	129870	9746.1000	100420	52453	288100	92834	214750	956560	23076	781250	29452	611960	62292	2139000	22584	154080	653220	378640	88900	517410	241130	76027	346620	9574.1000	54602	386560	177500	23841	433080	116530	30937	157350	215170	59021	62286	914530	219700	3949.7000	331760	8198100	39557	82547
2-Phenylpropylamine		4095400	459270	595780	9374900	901450	362840	1049100	971340	641160	689420	722840	608400	1629000	771840	1616100	366730	1959400	8771700	2000400	4172400	1308400	1143700	2949600	77527	1296600	575720	2431200	1875800	159640	722740	1307800	1555600	910320	390200	1401400	1224500	822190	133550	453690	907630	618720	555260	606180	530370	1306300	570240	343490	886710	522610	116700	419960	923690	505730	460810	985600	293520	2450600	126860	354670	979320	989090	4580000	1016800	776400	1053500	1283500	1896900	638880	9575500	698710	307240	538520	217630	675090	483880	593930	318870	329030	571610	430790	926250	654180	927580	1640500	273250	713930	383490	644240	435880	881480	277370	740720	283490	555510	686210	810490	140890	552070	472860	3351900	598320	2641200
2-pyridyl amidoxime		48798	62009	76022	45462	35590	28340	45976	14406	17209	1036900	15661	52525	2877900	54342	50628	327490	111590	1042800	23758	38617	1791600	34012	543020	14513	60878	94873	120100	70493	7986.5000	61508	57801	112630	732040	90607	1947700	39289	81769	128440	19493	12631	127400	37355	42560	22220	30037	243220	37425	50018	125180	21436	41870	123840	49068	54696	86137	38035	43664	8004.6000	14578	111940	82116	150310	36204	59433	36060	136050	36633	339700	831260	44861	21107	45375	69669	48741	59477	64159	69612	66674	64871	168790	115660	50727	586570	107580	20763	29879	43195	111180	55584	64122	62956	85358	95686	60189	75810	102020	45118	23330	30378	86090	28657	85176
(2S_3S)-3-methylphenylalanine		556460	291910	233820	1024500	464320	249730	182850	609810	56910	763340	374940	95532	499410	302040	104600	390170	1154000	300570	246150	1380400	208140	170310	432070	45786	298900	228860	794670	335150	61720	401220	766190	841020	270320	178710	461220	1259700	137970	97698	131770	100030	131630	103110	37590	303940	207430	449240	80401	188870	181640	11339	90945	303900	136200	115490	738560	70216	318560	445650	103370	200980	2384100	263000	338700	239330	292830	193270	471630	27266	296840	335000	52476	136730	244740	302200	362720	998450	241860	179140	158590	384790	602670	211350	414270	351520	320040	202960	434680	155530	155940	1173500	66220	681010	583290	391520	731260	2888400	221780	116730	280230	148520	645920	428640
(2S_3S)-butane-2_3-diol	(S,S)-Butane-2,3-diol	2970900	897970	446890	1897300	2400100	1320100	617570	2060600	1432600	2485800	1171200	1955700	2375300	1674200	613060	2379300	3830300	5105600	2963500	3814700	1309700	1901800	3579600	61173	1082000	1344100	2591100	2735500	612310	2010000	3963700	1651700	1746500	640950	2056800	2567100	503950	885930	1610500	1294100	1605400	1281200	619790	215070	3020200	938320	557200	1469800	2203800	337610	1315300	1947300	2105200	1729900	600660	593640	1879300	1145900	688720	1756100	2204300	5638500	4703400	1041900	1853100	3003900	1258000	1098300	5317200	1051100	1179700	901470	538530	2581100	2043800	1538400	765100	695580	1128300	395730	917360	1703600	2086400	880270	292750	209590	1093900	1214400	1853100	683470	1301100	1060800	707150	715600	1356700	2248300	757470	778300	1592100	1782000	743590	1484300
3_3^_5-Triiodo-L-Thyronine	Liothyronine	288860	129950	148300	310840	398960	125680	194490	167630	46414	434720	127770	139320	341930	265280	93756	104590	298670	177860	424860	474410	52959	247770	247460	27720	232710	233140	479840	153140	3122.3000	375320	642530	327370	153330	95858	400640	166820	147440	68529	154320	187530	68213	298140	19076	65494	169370	180300	139490	176320	233770	56408	199640	209930	215730	228240	206600	68237	155680	45518	74073	148810	169920	103120	557110	152090	194370	94185	213470	144500	234990	42933	114670	389190	166850	539620	144950	203600	213030	162940	129780	174460	241860	164120	280390	216270	194630	151510	113090	85786	85399	210160	609470	576430	830190	299610	336560	354640	408980	153740	263950	160010	99436	221780
